Place,Reviewer Name,Reviewer Link,Reviewer Image,Rating,Date,Text,Photos,Likes Count
"Doleshwor Mahadeva, the head of the Kedarnath",Akash Prajapati,https://www.google.com/maps/contrib/106713251241426094934/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXx9xNSBLegSlBCxmaP1Yzo6atB4IlwAMNceu5Xqv1OSVu-bjRU=w36-h36-p-rp-mo-ba5-br100,5,9 months ago,Told to be the head of Lord Kedarnath this places carries historical importance and now they are improving and constructing new temples and facities around... Must visit at least once in lifetime. Not too far from the city and if u want to escape busy crowd it has fancy resort around too..,"https://lh5.googleusercontent.com/p/AF1QipMMvCaTpMnswmAatW8qcQxJoFLw-eG5WqIxOGu5=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMrebzZ0jUkFBeMRB8WvAkaJHnrBWy8peGZ6V7k=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMPfidiUFOokPn5qFiKSnqzztGidfSe_QLSjnik=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNhMRRMfeeLGX64n9ZpgAGeuJqjGoWJ436Fz6dU=w300-h225-p-k-no",0
"Doleshwor Mahadeva, the head of the Kedarnath",Dheeraj Dheeraj,https://www.google.com/maps/contrib/109912793598690132943/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVVi2BX_oQmFamrLMdOPGCWEEAZ4stYI-YgqojGYjTTxiXs0F8w=w36-h36-p-rp-mo-ba6-br100,5,7 months ago,"Doleshwor Mahadeva (Nepali: डोलेश्वर महादेव) is a Hindu Temple of Lord Shiva located in Suryabinayak, south eastern part of Bhaktapur District, Nepal, and is believed to be the head part of Kedarnath temple located in Uttarakhand, India.

The Hindu activist Bharat Jangam had been researching and claiming that Doleshwar Mahadev is the head part of Kedarnath based on the surprising links between Kedarnath and Doleshwor. The Sculptures of Shive found in both shrines are 4,000 years old. Even a stone scripture found in Doleshwor was written in Sanskrit and Old Nepalese. The priests in both shrines are selected from India's southern states of Karnataka, Andhra Pradesh, Kerala and Tamil Nadu. Both priests affix the word ‘ling’ after their names to convey their proximity to the god as his worshipper and both temples have a cluster of five Shiva shrines. The main deity of both priests is Birbhadra, a companion of Shiva, according to Hindu scriptures.","https://lh5.googleusercontent.com/p/AF1QipN28rj--0N-2ESw0NKXY3jt_blm0AlgE4MaiSBw=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNeoE0wQ25LxwGiFUnej2clIJcDiEtte5Tw__TF=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMIzegt0OBv8byLVbH4I4MLtATwqZ27CHvf_g0x=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM0lp1-8oSL7HDpMmYK7_l43D5CT_Tv-Qxfs_tA=w300-h225-p-k-no",2
"Doleshwor Mahadeva, the head of the Kedarnath",Anitha Revankar,https://www.google.com/maps/contrib/117637059994005454365/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUVGkv2jnOXSTBAwAPgLd_MAiWHrIFElgNLLpzzrw-mDJ2ZTeDU=w36-h36-p-rp-mo-ba4-br100,5,8 months ago,"Doleshwor Mahadev Temple welcomes you with open arms, offering a sacred environment for self-reflection, devotion, and a deep connection with the divine. It possesses immense cultural and religious significance, which is deeply steeped in Hinduism's traditions and local culture. Its significance goes beyond its architectural beauty, making it a renowned site for both spiritual and cultural devotion.Doleshwor Mahadeva is a Hindu Temple of Lord Shiva located in Suryabinayak, south eastern part of Bhaktapur District, Nepal, and is believed to be the head part of Kedarnath temple located in Uttarakhand, India.","https://lh5.googleusercontent.com/p/AF1QipMnzij68lFAHghZRse8-lL9CWkvfP1rxBB9-F9M=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNKA1IeP7kxO_IZIgQNiabmm3ZrMt7lv4P8SBf2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMHoMtihAO4Uftf3-__FbBMCbnmPZm1PHWSlYC4=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPV0dOjCH8Ypt5tS6xQFE-0ZI1IvsN1Y0LLMOoz=w300-h225-p-k-no",1
Thimi Pottery Square,Willi Mueller,https://www.google.com/maps/contrib/104399031756032445150/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocKkcPHvMK-13EPp9mPHn6ashsQfJ5hfc9k87g1Bt6S7GzWG7g=w36-h36-p-rp-mo-ba4-br100,4,2 years ago,Very interesting and most friendly person showing us happily how he forms out of a black clay block within a short time a nice pot.,"https://lh5.googleusercontent.com/p/AF1QipM5lMRNoIEaRWIdEKrQuZGq7wgRpLbCQn0SshgF=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNpLCZ56DEtqlePIdSjPSNP-vH653aYwS7QUo11=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOXRCVUeP25iIqBfdoadUQgYApjrj5gMtiLwraZ=w300-h225-p-k-no",0
Thimi Pottery Square,Udhab KC,https://www.google.com/maps/contrib/101468229014931935869/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVyBwJTnyWCxoyvvF4g7pM8u7Z9-7ABvu64CU8Vvgq1pJ3wTbw4=w36-h36-p-rp-mo-ba4-br100,4,2 years ago,The pottery square here is one of the oldest in the town. Nice place to visit if you like to see this kind of craftsmanship.,"https://lh5.googleusercontent.com/p/AF1QipNVRj_3veI_pLplQ6XNlqfzBbgPWYjq4N12CFpe=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMtLz_yDTNvAdk23QCOcFlNWj5cOE-cS9FsRjHe=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMO5gJNkYB-DsjGE5XF1k-VYciy66fC_2m8dVAX=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMetcRNzWkhL8w9jh2M9bchPk5aggcDowRbuEP2=w300-h225-p-k-no",0
Thimi Pottery Square,Himal Acharya,https://www.google.com/maps/contrib/106151769059368449964/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV_KL_ce6hAbrxLErvWfOnqo02gZh1rwnJVNXdCIBRIyhzXma_K=w36-h36-p-rp-mo-ba4-br100,5,a year ago,❤️,,0
Thimi Pottery Square,Niraj Prazapati,https://www.google.com/maps/contrib/101755654474389526159/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocK9Bpwcx69yJyiKw60KwM3i1ZjI_Xx0upXd7efzrOCNayZfRQ=w36-h36-p-rp-mo-br100,5,2 years ago,Nice,,0
Thimi Pottery Square,Shankar Raut,https://www.google.com/maps/contrib/117458495402841794123/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUchBzccEz3gvwvzyK2A0_mYcWi0_fT0frGVHI5LQMfkk39_ORE=w36-h36-p-rp-mo-br100,5,11 months ago,My village home Balche Khotang,,0
Thimi Pottery Square,Shreeyog Magar,https://www.google.com/maps/contrib/112722212272482389802/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVdCpexEnLzh16m7vphUjqxYr7XKNZmIUZWo_C2kN1T9kunxMyf=w36-h36-p-rp-mo-ba2-br100,4,a year ago,,,0
Thimi Pottery Square,Anmol Bade,https://www.google.com/maps/contrib/101363992818597573962/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUd4DnMX3ZhY2CwNzOtKNZ1Q3IOOjq1KFuP99s06K3SpwM5tgJ6=w36-h36-p-rp-mo-br100,5,a year ago,,,0
Thimi Pottery Square,Binesh Maharjan,https://www.google.com/maps/contrib/103198510185822343553/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVr5HUG7O6zr6N5aQmuvQ-Zt6WKxleLC0F2HOc8nH8BXtHWXZLA=w36-h36-p-rp-mo-ba4-br100,4,a month ago,,,0
Buddha Peace Park,Shaik Masood,https://www.google.com/maps/contrib/108551611803243572537/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWUiho27m3zY-maqyU0fErg0rR2N7aZVyArzb-LivvGKiRcnzto=w36-h36-p-rp-mo-ba7-br100,5,a month ago,A beautiful and peaceful Buddha park atop a very small hill. The park is very well maintained with facilities like washrooms and chairs and there is no entry fee. The Buddha Statue itself is so beautiful and Golden in colour. There's ample parking space just opposite. A good place to spend some quality time with family.,"https://lh5.googleusercontent.com/p/AF1QipOmRiaVOJHZNBtAuPjbtdqxzokb-dUx30zMbiKQ=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMYUPgJMlMLXEHMWtOjoNAk3rPgaAvQwPPiq9mj=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOPMbe7CoouK_66i2LjuIAHgTZiHCYy0e5Kmm64=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM8HMfWY_G2hzVq0gh0vzXoii_9z9eAeZPRe7tQ=w300-h225-p-k-no",0
Buddha Peace Park,Adam Lloyd,https://www.google.com/maps/contrib/111243789032514914342/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjU1iI-PsKHK-7Rvog2W2pc9mqnSPTioNh0fV1fsz55Jia7O9Mmn=w36-h36-p-rp-mo-ba4-br100,4,a month ago,"A calm slice of paradise in the mountains. Bit of a tourism trap, but can appreciate the intention. Free to enter, climb the stairs and sit for a spell under Buddha's warm gaze. Take in the view across the valley, breathe to the rhythm of the prayer flags, and capture a couple of pics for Instagram along the way. Depending on how long you wish to sit, this could be either 5 mins or an hour. Small shops available for water or a snack.","https://lh5.googleusercontent.com/p/AF1QipM7z2wIE2TobBHxuvjb1lluW_HNFHkv1RZ7v3Ql=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPjVMpmpY_FZqZ4fIJUBHXsJ07dqUB5TBnuk1ik=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOknr1W5qcywtekfv2WdOn6kjsfw-hACTkBnPkL=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM1Ekk20kuPltPkdMTuoUpLIYp-3b6mZAhMdew8=w300-h225-p-k-no",0
Buddha Peace Park,Emon Dhungana,https://www.google.com/maps/contrib/105759953774934572523/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXcestJLk29oav81RPkBpTx4zyjAt6o_9BICdCbKBBfHSvw8k2u=w36-h36-p-rp-mo-ba6-br100,5,3 months ago,"Buddha Peace Park, located on the way to Nagarkot from Kathmandu, is a serene and peaceful destination with breathtaking views of the surrounding mountain range. The park has a beautiful Shakyamuni Buddha statue seated on a lotus throne, overlooking the landscape. It is free to visit, the park allows visitors to enjoy a quiet, meditative atmosphere, perfect for a break or a peaceful hike.","https://lh5.googleusercontent.com/p/AF1QipPmrkpo_zL4jEiPDZ0gcTB0azzsC8wn_3gd97m0=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPpui5Hml54nBa1zayefzP3pLXTqqW9niTGjWCN=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNfXJslx5oex0QWJdaZn5YQhNYCznj2x8_-XHyx=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPt08QSaRNI8XXmUaPnBlEMOzqPZEx00eXb5Jp4=w300-h225-p-k-no",0
Buddha Peace Park,Niloy Biswas,https://www.google.com/maps/contrib/107650874079543744234/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWlrkN3-g_BRRye74E0FKjtjyqMBKGeL8G_yD2PIV4eLNX9pPfr=w36-h36-p-rp-mo-ba5-br100,5,2 weeks ago,"Buddha Peace Park is a serene and beautiful stop right beside the Kathmandu-Nagarkot road. If you’re heading to Nagarkot, take 30 minutes to explore this peaceful spot. The park features a stunning Buddha statue surrounded by colorful prayer flags, creating a calm and spiritual atmosphere. A perfect place to pause and soak in the tranquility.","https://lh5.googleusercontent.com/p/AF1QipO8RIqhvuB9i_e-Zt6xGnF08xkSxxjIG2ead7js=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM7UtnX-Q0Di-74VD8czgzEhTfVukjhKyuWNuwc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNADUqL0DeGzyCt7ehovSbUa-T9ZIdKSVWjo7CF=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN9ab-LdkxJac4-wZZhVxgjE7gu3dESaR0jJ8oJ=w300-h225-p-k-no",1
Buddha Peace Park,Jemmalyn Callos,https://www.google.com/maps/contrib/100725576453770232814/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW7m9Im6HZLtZJukhOblhN06-rfj5zguXPu8XW9mr9GZY99P_rJ9g=w36-h36-p-rp-mo-ba4-br100,5,a year ago,"We hike to Nagarkot and saw the beauty of Buddha Shanti Park (Mountain of Peace). It is incredible and view is majestic. It is worth the hike and we offer prayer as well.

When we went, no other visitor so it was so peaceful and quiet.
There is also a restroom available in the area and small convenient store if you want to have some coffee or tea.

Must visit when you travel to Nepal.","https://lh5.googleusercontent.com/p/AF1QipPqFpx55DzasyolbMmtthcwugUxZiWqjNukT7n1=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMTOTtbhEPB3fIEscJdwq2pFDvmlk39Cg_5Jyb2=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP7dXUMBKy_ot5iI4hDgBCb-M8RtTzyic1EX3nG=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipP926ziCdjVAFryWoYNoQpfrkCxeCBT1j8rcIIR=w300-h225-p-k-no",8
Buddha Peace Park,Suja KR,https://www.google.com/maps/contrib/112799055708639168182/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJiPEp5xBtjmi9DQBNGtLBuWrb76DZaZsSA26_TOjR-oN2tNw=w36-h36-p-rp-mo-ba5-br100,4,a year ago,"It's an UNESCO site. Beautiful location maintained reasonably well. Architecture is quite cool. There is an entry fee to the place. Beautiful view of the setting sun as well!! The weather during the day is warm and pleasant but dips towards the night. In all you can spend about 30-45 mins.
There are some authentic food sold outside this place and it's a must try local delicacy","https://lh5.googleusercontent.com/p/AF1QipNWcdZIetpLVRM9rGYEJbRAn9JQhojKQu1Rv5HV=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN4JsCCa-IjWkK25p0hjYTFI9gx-gM-xFr4rMiY=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMQYR8VeQISojKYddgp2Sa7oIgBuf_cVyzc22Eu=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNoiGnFlWoMBePFKI5AIsiBVAx-YFkYn2TzM-Lx=w300-h225-p-k-no",0
Buddha Peace Park,Jel,https://www.google.com/maps/contrib/109708415369518152650/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjXlL3rfQE08TWttiqqcWVj0abZbgh1Mc3zktixeUFIfo6_LOYY-2A=w36-h36-p-rp-mo-ba5-br100,5,a year ago,"After Nagarkot sunrise, one of the highlight is to visit this Buddha Peace Park.
Overlooking the view of the mountain.
So calm and peaceful.","https://lh5.googleusercontent.com/p/AF1QipOh4YmFHVWMevkYyEUNLXvm3hf5M28zrk8Khgez=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPLgvyB4jhFzaAPyfiZnplIRtEjgZJwxLz_0vfk=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM_jpZnj_KSiRf6ygav4K4Lxl0-Qn7Nv8SpgKuY=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNGQLWr3TJr2lb9rn8dOh1FvgQl-CCc-No0nWVr=w300-h225-p-k-no",1
Buddha Peace Park,Sonam Dorje,https://www.google.com/maps/contrib/103853263780589271655/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjUVLD9lJ3Mo9-VjsX3HmwmK9S4Aw_ETmMnn_vXNWkRXEXawn6fj=w36-h36-p-rp-mo-ba2-br100,4,8 months ago,"A serene looking Shakyamuni seats on the lotus throne overlooking the mountain range and the only paved road leading to the foothill of Nagarkot
No entrance fee is needed. There is a coffee place within the vicinity

1 star missing due to :- other language explanation of the Origin .. description is in Nepali","https://lh5.googleusercontent.com/p/AF1QipOAWbsFU1L_3OHI_X-bjOcy4tyIdmo0qLEQA6LO=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPC1oXgvRkLqeLyqYZDAhKvNdvJvx2Nvl_Y2Gqw=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM5tG5SeWa2H0oKJPbVb2q1rgTaqsjA4sbKJEv0=w300-h225-p-k-no",1
All about the tallest statue of Kailashnath Mahadeva,Sampath D,https://www.google.com/maps/contrib/111041570123501979453/reviews?hl=en-GB,https://lh3.googleusercontent.com/a/ACg8ocJGdFPWwVKhoFeJfKCy0CxtQSv7FvuRCqALWAbzdX008koch_qL=w36-h36-p-rp-mo-ba5-br100,5,3 months ago,"Visiting the Kailashnath Mahadev Statue is an awe-inspiring experience. Standing at 143 feet, it’s the world’s tallest Shiva statue and offers a breathtaking view of the surrounding hills and valleys.

The statue itself is a marvel of craftsmanship, and the peaceful atmosphere of the area adds to the spiritual vibe. The well-maintained grounds and beautiful surroundings make it a perfect spot for meditation or relaxation. It’s a great place to experience tranquility away from the bustle of Kathmandu. Highly recommend for both spiritual seekers and tourists.

It also has all 18 jyothir lingas as you climb up on stairs.","https://lh5.googleusercontent.com/p/AF1QipOgMDcEvM4O9muaw0qI7zCi27-6qpUnH75WJrbc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOjHJ98OQPeM3X2jyjKy_724NB_CilnGS0PYNk4=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOhS8ziNLrgeIClMzvmnIEqxhu-QQUJhUyC86wz=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMWb2lNtV2SO1ovCaVTAEjO4KrxrxoOccojPxPo=w300-h225-p-k-no",0
All about the tallest statue of Kailashnath Mahadeva,sagar gyawali,https://www.google.com/maps/contrib/115919720041306571225/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVgy3eQiJc_MuQRi814s7SN2BO0fIQDz0r79wEue7nXkqFKw97EjA=w36-h36-p-rp-mo-ba6-br100,4,6 months ago,"The serene environment, stunning views, and the peaceful Garden create a perfect retreat from city life. The natural beauty and spiritual ambiance make it a must-visit. Highly recommended for a refreshing and calming experience.","https://lh5.googleusercontent.com/p/AF1QipNb5SGjnzgUXrybDUvvzYTFFXwVtClVPe-MVH9g=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipM4lS3XvXlVfXKHIX_LUUQXaRZ_n8co3blLt_q8=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNuj7MS9VYkla-GZ6a0-SIXe5x-Nv-H5TmYu0Nb=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMaGt7HDaSZfBoWOSJhPbvfvzwT7aIo4Qx3qwFp=w300-h225-p-k-no",1
All about the tallest statue of Kailashnath Mahadeva,Jyoti Sahu,https://www.google.com/maps/contrib/107019535870949240626/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW3-E7jtjFBmmbspWHKmMrA2ZbpVeHY8oWroUqaG4gd9EvUSPOHdg=w36-h36-p-rp-mo-ba4-br100,4,6 months ago,"It was a decent and spiritual place. Statue of lord shiva is 143ft long but the only problem is its entry way. The main entry leading to the temple has not been built yet it's earthen with undulation.
But temple and it's environment is good.","https://lh5.googleusercontent.com/p/AF1QipPswdJGFfNhBSxLi3tkbyi_rb4uNUc6sIiaZdo8=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPEWdVOsEvXP5j6Zvpqfhd4YPDZ4frik5yGjOgq=w300-h450-p-k-no",1
All about the tallest statue of Kailashnath Mahadeva,prasant paneru,https://www.google.com/maps/contrib/102667061627211427934/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW-iibbbXx9KkXOHcfoKayB-4sNCI8Hi3ChcQ_KbiOwKM0xZWNJ=w36-h36-p-rp-mo-ba2-br100,5,3 days ago,"The place was beautiful, and the statue of Mahadev was very big and mesmerizing. Quite crowded in the holidays.","https://lh5.googleusercontent.com/p/AF1QipMClCEm0HvRrKeyUkdeK07hLfzDWNqdhOxo2b4_=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNIcnUcZo1ifp4LJAcjIOpZvHMph--a-XfSaofr=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOAVH6pz-8aWvlfWqLvQ3F4Q31LMxDJZL72byu1=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOL2xtXpRBO7p9DA4v9cb8MeXyAtE1Ods7LgzAp=w300-h225-p-k-no",0
All about the tallest statue of Kailashnath Mahadeva,Bimochan Chaudhary,https://www.google.com/maps/contrib/109889183364077873803/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjVisikozjg1NZk0JwEykM5jWOxXGMM2FXWDaazDwswttsm2-o9v=w36-h36-p-rp-mo-ba3-br100,3,3 months ago,"Place is wonderful and refreshing 👍👍
There is needed to buy a ticket for entry
If you want to visit for relaxing
This is a nice place for your choice
You will not regret","https://lh5.googleusercontent.com/p/AF1QipPz_3Wgd_HWk1YnQGvByURKMeFk6FycVbcon6ka=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO9qxcXA_B8uUfVFbCk1RpM9SwZqzpC31fs9Dhc=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipML6qGWfGlhLaqOSnUMiKFk-tlqTpSp-c6hYKJf=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipN7uD42buyyQT47FHhy8y4JOVLOv26q4D8PIeUb=w300-h225-p-k-no",0
All about the tallest statue of Kailashnath Mahadeva,umesh Yadav,https://www.google.com/maps/contrib/103398953153314935592/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjW6v6ieqV1n6Haf58tB6IgdGWGA0mGK0giNgf8hIQmWGBqt0Jo8_g=w36-h36-p-rp-mo-ba3-br100,5,4 months ago,Now it has been well established with pool and rooms on affordable prices.Nice n so nice to enjoy and put your mind on relax...just say Hara Hara Mahadev,"https://lh5.googleusercontent.com/p/AF1QipPhbUkjWV_IEjwOGOSvbhsvRnATUj9tm-PmDgCY=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOReoLWAlR8hCm-dgOtu3HbrPqdsupddkJIstYm=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO5lQkZ50NOX0Wdj7V9Na9MK1YLF1hJUP-Kdluf=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipPZ4XbiZgGKiQa0SK6XPaCnjfe0Pug8vv1JF2_3=w300-h225-p-k-no",0
All about the tallest statue of Kailashnath Mahadeva,Manish Kumar Singh,https://www.google.com/maps/contrib/107961509128257685059/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjWFQVzBoocmJOmByGZDw8_pAt5CO4i6UfgJhkzOiGwMiGOwq7fw=w36-h36-p-rp-mo-ba6-br100,5,9 months ago,"Awesome place, huge statue of Lord Shiv on the top of the mountain. It is currently the fifth tallest Hindu deity statue. It is situated in Suryabinayak, Bhaktapur District in Nepal, about 20 km from Kathmandu. A must visit place. Devine 🙏","https://lh5.googleusercontent.com/p/AF1QipNS9eYGp_smGr_Hpe1excGDcwP2DeOQa6kmlTNG=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipOlbwizKeQSzXvF1pkGYAFl34qDE2eKr34B07mt=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipMuraAMaFJ457eBhgavhM_a1ZA4EJQ3HqafQuNP=w300-h225-p-k-no, https://lh5.googleusercontent.com/p/AF1QipO9iCuABF89k0q8B0RyNc_WaEi_DItpPLg1pR9T=w300-h225-p-k-no",0
All about the tallest statue of Kailashnath Mahadeva,SampurnA RAI (XRS3),https://www.google.com/maps/contrib/116881219105730403554/reviews?hl=en-GB,https://lh3.googleusercontent.com/a-/ALV-UjV4Pce9czTVFEYwF460BazesT7mYhVIlVP-CKAdhFj4gdiiOtgD=w36-h36-p-rp-mo-ba4-br100,4,5 months ago,"Kailashnath Mahadev Statue is the second tallest Shiva statue in the world. It is currently the fifth tallest Hindu deity statue. It is situated in Suryabinayak, Bhaktapur District in Nepal, about 20 km from Kathmandu. The statue is 143 feet in height and was made using copper, zinc, concrete, and steel

Designed to resemble images of the Hindu god, Shiva, and seen as a marvel of Nepalese engineering, the statue's construction began in 2003 and was completed in 2011. It was constructed mainly by Kamal Jain and ""Hilltake"", a company established in Nepal in 1992 which deals with products such as water tanks.","https://lh5.googleusercontent.com/p/AF1QipNn35fih8UEfzAEVmsIkoHoLKwfEyUY1oXZFduD=w300-h450-p-k-no, https://lh5.googleusercontent.com/p/AF1QipNDZ_6WftFktqf5eJ_n98cWOmY0aKM6h5mF-WT1=w300-h450-p-k-no",0
